"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"0.0,0.0,1.724,1.215,7.471,11.4,49.964,124.161,204.97,210.523,106.885,35.259,7.798,6.957,4.417,0.0,0.648,0.0,red"
"37.816,88.379,107.772,85.306,47.178,15.066,15.717,42.676,82.841,126.718,109.901,55.188,30.705,3.527,0.0,0.0,0.0,0.0,magenta"
"5.694,3.005,6.091,3.219,6.361,10.673,46.893,115.262,194.412,206.836,102.961,32.359,6.751,0.0,1.18,0.0,1.012,0.0,red"
"1.218,6.117,19.095,80.363,180.57,247.381,219.3,114.707,37.345,0.716,1.389,0.0,0.545,2.479,3.302,0.0,4.529,0.0,green"
"52.051,152.046,206.377,147.8,49.286,11.845,0.818,0.593,0.0,0.133,0.0,0.0,1.877,5.003,3.255,0.562,1.652,1.623,blue"
"5.169,0.0,22.441,106.643,220.053,326.694,283.405,147.293,43.923,6.665,2.073,0.0,2.29,0.0,4.553,1.886,0.0,3.172,green"
"0.0,0.905,2.358,0.0,6.635,15.95,59.466,157.879,241.64,239.757,113.776,39.786,13.662,6.287,2.621,1.201,0.0,5.909,red"
"62.413,169.262,243.514,168.762,63.855,7.941,3.553,0.0,0.0,1.178,0.0,2.756,1.552,1.038,3.599,0.0,5.731,3.326,blue"
"217.642,208.304,209.353,192.627,179.009,169.384,171.486,174.306,186.19,201.698,233.87,234.464,207.589,217.696,177.587,176.827,198.232,201.028,white"
"0.0,3.595,3.065,3.397,4.766,11.241,39.82,102.245,170.023,169.95,84.35,33.227,5.612,0.0,0.872,7.213,1.984,0.0,red"
"8.884,6.223,6.27,8.143,4.932,5.113,4.899,10.824,8.775,12.012,11.492,8.066,16.52,5.143,9.138,7.661,6.333,3.205,black"
"6.42,6.695,1.045,5.262,11.571,5.391,11.113,12.536,4.134,1.55,7.574,13.764,5.103,5.265,2.748,0.0,6.002,7.362,black"
"10.769,8.261,11.407,6.651,7.517,5.229,9.018,6.528,13.476,4.848,15.621,8.065,2.651,7.404,9.657,5.858,11.121,7.344,black"
"0.0,5.19,0.0,0.0,0.0,15.842,47.91,108.592,184.881,193.299,100.185,40.278,10.439,0.0,0.0,0.0,3.263,0.0,red"
"8.544,12.054,5.527,4.27,5.0,14.362,5.24,9.377,4.553,13.038,10.36,11.298,11.651,4.948,9.015,11.797,4.749,13.915,black"
"6.568,4.414,8.826,5.582,10.752,6.254,14.388,2.937,1.673,0.839,3.68,8.623,6.295,12.185,8.083,10.078,6.935,0.0,black"
"42.265,99.802,131.014,100.836,45.916,18.212,30.794,49.749,110.135,150.858,119.603,71.669,28.155,1.84,0.841,1.849,0.0,0.0,magenta"
"29.801,98.969,174.838,253.485,249.84,215.038,117.599,44.112,13.083,0.0,0.0,0.0,0.0,0.0,0.857,0.61,2.351,0.0,cyan"
"0.0,1.344,0.0,11.2,43.996,128.063,212.268,229.472,147.744,34.907,1.096,1.063,1.752,0.0,0.0,0.0,1.212,0.0,yellow"
"32.447,83.041,170.594,208.461,230.834,175.618,106.266,39.932,11.805,0.0,0.0,0.0,1.259,1.173,1.847,1.669,0.0,0.682,cyan"
"0.0,0.0,0.0,2.108,1.112,14.19,60.177,132.619,217.741,229.025,110.159,42.858,5.629,0.0,2.718,0.0,0.0,0.0,red"
"5.372,2.246,3.7,5.694,42.606,125.659,228.903,246.292,148.268,28.727,0.0,1.018,6.662,0.696,1.152,1.413,0.0,0.0,yellow"
"0.0,1.835,9.048,7.976,39.601,127.859,223.36,224.649,152.201,29.074,0.916,0.0,0.0,0.0,0.0,2.787,0.0,6.332,yellow"
"3.765,7.535,6.408,4.655,4.12,10.423,7.974,6.842,7.264,4.802,12.319,15.347,5.165,6.895,13.317,6.849,4.219,16.756,black"
"63.273,162.834,244.913,170.295,65.012,5.702,1.468,6.597,6.324,1.919,0.69,0.0,0.0,0.074,0.0,0.0,2.204,1.986,blue"
"0.0,0.103,5.781,8.4,45.349,137.868,237.136,243.116,165.92,29.414,8.076,1.705,3.646,0.0,0.0,3.336,0.0,0.155,yellow"
"182.489,188.188,160.765,155.642,150.147,147.064,151.108,148.76,165.583,176.303,180.265,174.416,193.94,179.627,161.179,142.553,150.329,164.556,white"
"0.0,0.192,27.041,79.36,209.391,292.385,243.864,121.592,41.061,0.0,3.793,0.017,0.0,0.0,0.0,0.0,0.0,1.458,green"
"57.573,126.88,163.361,122.12,55.462,22.572,33.001,63.064,129.168,173.786,149.013,91.399,41.403,10.494,5.384,0.0,0.0,0.164,magenta"
"28.064,77.117,162.665,230.641,218.734,176.793,99.705,42.02,6.595,2.524,0.0,0.0,2.617,3.057,1.649,1.435,4.691,3.517,cyan"
"0.0,6.648,2.634,8.918,50.643,139.437,244.771,260.524,164.447,39.2,11.084,3.448,0.22,0.0,0.0,0.0,0.0,5.892,yellow"
"0.0,0.0,0.0,10.052,39.204,117.42,200.511,226.151,141.955,29.841,0.646,0.0,2.783,0.0,0.0,0.0,3.271,0.0,yellow"
"5.382,6.811,10.209,15.891,8.136,4.003,9.987,8.361,12.413,8.784,0.0,3.188,8.789,10.999,11.144,1.387,6.705,2.954,black"
"61.547,170.231,245.629,173.685,53.961,12.284,1.892,0.0,1.84,3.677,0.598,0.543,0.0,2.639,0.0,0.0,0.0,0.0,blue"
"2.05,11.558,10.654,4.265,8.134,6.557,10.715,2.374,8.804,10.377,9.753,5.475,3.658,6.327,13.365,5.521,9.391,7.695,black"
"48.155,85.663,131.117,93.629,41.517,23.787,23.093,54.434,97.693,137.229,118.519,75.897,29.926,4.582,3.458,4.654,3.441,0.0,magenta"
"0.0,0.0,19.484,87.216,211.178,319.68,293.603,135.252,38.788,2.785,1.09,0.0,0.0,1.252,1.612,0.0,0.0,2.628,green"
"201.919,202.847,193.335,184.5,175.381,161.812,154.586,174.125,172.725,198.628,205.574,212.495,212.337,189.228,170.422,164.985,173.252,183.734,white"
"65.608,205.906,264.974,194.408,71.142,14.432,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0.138,0.0,0.0,1.545,blue"
"0.0,0.0,2.888,0.0,1.396,13.618,52.135,119.824,195.858,217.529,106.84,44.644,8.435,5.172,0.0,0.0,3.212,0.0,red"
"0.0,1.319,2.293,5.8,44.902,154.817,264.514,282.156,173.465,37.012,4.081,5.225,0.0,0.0,3.83,0.815,3.874,2.94,yellow"
"71.653,197.655,263.788,204.688,75.412,9.381,2.945,0.0,0.777,4.447,0.0,3.043,3.337,2.49,3.665,2.066,0.0,0.0,blue"
"0.0,1.228,9.764,64.491,173.295,217.848,202.835,97.373,34.18,0.0,1.063,0.208,2.034,0.0,2.469,0.363,0.0,5.135,green"
"1.777,1.516,2.707,4.774,39.241,103.385,178.686,187.443,118.236,25.98,1.203,0.0,0.0,1.334,0.0,4.293,3.827,0.742,yellow"
"5.133,0.0,9.677,64.365,166.475,239.089,198.024,114.0,35.586,2.805,0.0,4.35,0.0,0.0,4.603,7.107,0.0,0.0,green"
"33.843,80.005,173.716,250.65,255.874,184.555,105.01,45.003,13.298,0.0,0.315,2.923,0.0,0.0,6.37,0.0,1.974,0.0,cyan"
"51.291,94.49,135.669,105.873,44.49,20.657,20.449,53.346,102.322,143.027,122.437,82.267,29.482,9.415,0.0,0.0,0.0,0.0,magenta"
"64.935,129.483,156.41,120.38,67.488,25.538,25.805,69.665,138.541,185.957,156.92,99.366,39.944,13.699,0.0,2.156,0.0,1.083,magenta"
"52.589,100.004,124.558,103.404,51.811,19.071,23.645,53.716,108.787,159.218,116.946,68.817,34.985,4.522,0.0,4.999,0.0,2.36,magenta"
"37.576,79.851,110.104,78.599,38.43,14.875,16.373,46.918,81.56,124.894,98.249,62.295,25.848,0.0,0.0,0.662,4.386,3.378,magenta"
"0.596,0.77,14.783,68.715,166.046,234.824,217.765,115.368,28.816,0.0,0.0,6.303,6.769,6.255,0.0,6.498,0.0,0.0,green"
"4.29,3.371,2.548,2.579,7.439,3.586,9.548,15.017,3.434,4.411,11.091,4.969,2.135,7.048,9.675,3.213,10.038,6.359,black"
"7.556,13.773,16.452,6.009,1.456,7.115,10.029,1.37,3.382,5.671,3.826,15.412,3.62,2.856,10.833,5.41,14.219,7.807,black"
"6.009,9.593,8.978,3.904,9.843,6.581,10.273,11.855,5.576,7.35,3.934,5.867,13.344,9.74,8.932,9.162,8.642,10.758,black"
"37.884,99.573,203.526,283.678,291.133,203.518,121.229,49.564,15.047,0.0,1.623,4.488,0.0,1.992,0.0,2.843,0.0,0.0,cyan"
"186.04,179.43,180.096,161.664,158.076,152.402,151.039,152.326,166.902,178.797,190.045,197.104,178.255,177.662,155.244,140.017,151.918,176.087,white"
"1.449,2.923,29.173,84.743,198.611,264.508,227.839,112.471,30.657,2.67,0.097,0.0,4.139,1.477,0.694,1.743,0.0,0.0,green"
"0.0,0.0,2.504,10.442,35.469,90.045,177.903,182.658,114.113,26.229,5.158,0.0,4.445,6.424,5.208,0.0,0.0,0.0,yellow"
"200.235,179.496,186.827,172.798,155.697,152.294,146.548,148.7,173.691,178.339,188.065,192.933,201.97,188.625,167.797,140.373,160.012,173.978,white"
"43.963,106.933,207.069,296.029,300.91,226.366,121.237,52.111,19.479,0.489,4.204,0.0,0.0,3.91,0.0,0.0,2.561,0.494,cyan"
"51.706,152.723,216.127,153.965,50.82,5.062,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,4.311,0.0,0.0,blue"
"0.724,1.653,17.579,60.696,157.413,247.077,211.055,106.226,30.832,0.0,3.696,3.295,0.0,10.39,2.2,3.108,0.0,7.792,green"
"7.614,4.867,4.624,10.734,4.184,6.405,11.592,5.406,6.755,6.507,10.362,5.248,2.172,6.513,10.909,7.714,5.297,4.434,black"
"239.927,244.565,239.262,227.674,211.974,206.766,209.765,204.997,208.313,245.357,252.554,255.946,249.384,255.618,219.042,204.155,196.578,219.399,white"
"53.832,112.067,131.542,95.365,50.874,17.887,23.894,56.349,111.169,164.543,130.844,77.72,36.035,13.463,0.0,5.097,0.918,0.0,magenta"
"56.643,113.213,142.408,108.286,53.287,23.799,26.875,57.528,114.798,168.29,140.545,79.671,28.189,4.555,0.0,2.293,5.267,0.0,magenta"
"53.821,107.27,156.314,106.165,50.855,17.912,21.686,58.921,111.467,160.633,124.311,74.402,41.93,9.047,2.434,0.905,0.0,0.0,magenta"
"29.905,97.423,176.833,239.686,252.493,191.008,104.087,43.797,19.501,0.0,0.0,0.78,7.164,2.857,0.0,0.0,2.001,0.05,cyan"
"59.779,183.346,257.538,169.624,66.914,16.044,1.872,0.833,2.726,0.0,4.187,5.248,0.0,2.915,0.506,0.0,0.256,0.19,blue"
"47.196,97.91,122.175,98.361,45.902,24.691,25.613,53.814,102.589,145.342,117.061,70.407,26.853,5.922,10.525,1.636,0.0,2.226,magenta"
"0.0,0.0,0.0,4.326,0.532,12.11,57.884,138.495,234.61,279.683,124.402,51.25,7.739,6.364,0.0,0.0,3.418,0.0,red"
"2.148,1.372,23.03,76.088,174.339,248.573,211.131,115.361,35.914,8.044,6.217,0.0,3.877,2.469,0.0,3.829,2.702,10.122,green"
"3.663,1.794,4.196,5.073,35.043,112.476,205.646,206.835,137.555,36.844,3.35,1.142,0.0,0.0,0.173,0.0,0.0,0.0,yellow"
"1.856,5.544,4.776,2.866,11.817,2.798,8.938,9.414,9.38,12.796,17.326,4.189,7.096,5.998,11.998,10.934,3.396,7.976,black"
"45.534,114.055,210.035,304.408,314.637,217.803,126.659,48.78,14.655,0.749,2.169,3.679,6.799,0.0,0.0,8.572,0.0,0.0,cyan"
"0.0,0.0,16.108,66.657,159.178,227.428,197.257,98.778,27.446,1.413,0.067,0.0,0.0,0.0,4.074,0.0,1.92,0.0,green"
"66.607,173.68,255.262,187.405,67.042,11.027,4.467,5.375,0.0,3.714,4.414,5.543,6.062,3.13,0.0,0.0,5.735,0.0,blue"
"66.303,126.725,170.832,133.079,62.115,28.259,24.877,62.035,119.529,184.579,141.199,97.524,39.877,11.217,0.0,0.0,0.0,0.129,magenta"
"2.436,0.0,19.174,69.25,152.603,218.738,189.198,92.168,29.746,6.357,4.803,0.0,0.0,0.0,12.419,2.549,1.546,0.0,green"
"0.0,0.265,0.0,9.161,44.622,119.693,191.458,225.347,138.717,33.107,0.0,0.0,1.962,0.0,0.0,0.0,0.0,7.284,yellow"
"219.812,203.573,181.869,184.029,187.266,168.614,159.457,167.001,176.229,202.025,224.945,219.019,210.418,216.381,176.875,167.704,172.952,181.333,white"
"66.467,122.255,147.014,132.701,61.73,21.743,22.182,59.431,134.332,184.257,148.149,89.741,38.964,5.5,5.772,0.0,0.0,6.637,magenta"
"73.641,202.755,274.947,194.044,73.868,12.729,5.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,blue"
"58.177,120.698,166.314,114.882,57.145,21.259,23.995,62.3,119.724,188.163,136.005,94.012,35.578,5.064,0.0,0.0,0.0,0.0,magenta"
"203.783,194.424,188.988,186.48,159.156,162.428,155.545,158.501,170.587,190.291,194.468,210.635,202.363,193.327,167.535,163.147,164.004,187.907,white"
"35.093,90.983,191.547,256.754,267.691,204.851,110.184,43.183,8.505,1.133,2.951,3.815,3.224,5.682,7.895,5.433,3.729,1.611,cyan"
"0.463,0.0,22.463,68.762,145.754,215.801,182.503,92.216,25.163,5.16,1.286,0.0,2.867,0.0,0.0,3.161,0.0,3.356,green"
"57.27,149.99,201.481,150.236,62.631,11.613,2.694,0.0,1.533,0.0,0.0,0.0,1.731,0.0,0.0,0.0,0.0,3.828,blue"
"229.397,234.225,217.484,201.903,194.566,184.889,182.005,213.974,206.853,216.772,223.219,233.845,213.017,225.577,199.606,189.016,177.831,216.004,white"
"34.287,94.873,171.401,260.385,258.202,200.77,113.025,36.82,19.305,0.0,1.319,0.0,0.0,0.0,0.112,2.481,0.0,4.319,cyan"
"42.322,97.347,177.869,263.844,276.208,189.657,108.414,53.264,14.284,0.0,0.43,11.382,2.278,0.0,6.066,0.0,6.623,2.123,cyan"
"48.843,100.736,138.056,109.637,49.514,18.345,23.951,58.55,100.351,162.465,136.082,81.186,27.605,2.88,0.0,0.0,1.688,5.266,magenta"
"0.217,6.266,19.449,70.732,161.152,228.883,196.646,111.483,32.551,0.49,2.494,1.865,5.793,0.89,0.182,1.639,0.0,3.423,green"
"2.349,3.324,24.825,68.704,164.265,222.749,192.31,108.445,34.785,0.0,0.0,2.266,0.0,0.0,0.0,7.477,3.034,0.0,green"
"0.613,1.055,2.667,4.055,42.033,125.603,225.011,245.786,152.379,31.077,1.532,3.321,3.412,3.115,8.689,5.95,1.78,0.0,yellow"
"46.022,106.654,130.352,108.551,52.477,16.162,26.792,57.806,102.835,152.79,119.759,78.121,35.876,12.297,0.0,0.0,5.748,0.0,magenta"
"0.0,0.0,1.422,5.14,55.962,143.278,240.928,256.353,171.089,32.654,0.0,0.773,1.573,0.0,1.99,3.989,0.893,9.922,yellow"
"61.093,136.247,161.147,121.69,55.826,22.1,34.834,68.486,133.81,187.342,158.626,89.004,43.759,5.526,0.1,0.0,2.388,0.299,magenta"
"0.0,1.141,15.715,58.619,135.523,205.197,170.296,91.383,22.915,0.041,0.068,0.0,4.819,2.345,2.599,1.981,2.698,0.0,green"
"4.878,2.205,4.408,0.973,7.424,8.906,10.308,6.622,2.905,4.049,10.173,7.178,9.271,9.186,5.783,2.236,8.773,2.159,black"
"5.753,0.0,0.0,0.0,3.07,19.866,54.98,146.46,240.675,269.577,133.322,49.075,11.311,3.147,3.815,0.0,2.732,0.0,red"
"52.083,149.618,208.552,156.438,47.41,1.663,6.1,3.187,0.0,0.0,0.0,2.934,8.844,0.0,0.0,0.0,0.0,0.0,blue"
"1.534,0.0,2.922,6.601,3.499,20.592,53.872,141.94,229.546,243.278,109.888,35.507,10.605,4.073,0.0,0.0,0.0,2.823,red"
"0.0,4.748,19.399,82.39,169.211,258.786,231.862,106.106,33.603,5.785,4.894,0.0,0.654,0.0,0.0,7.612,0.0,0.0,green"
"2.563,5.606,5.373,12.534,4.763,16.108,8.407,10.389,5.913,7.256,3.808,5.832,5.984,10.398,10.684,7.412,0.292,15.007,black"
"229.916,217.491,221.664,218.343,194.509,188.77,190.947,187.521,218.039,230.677,249.332,248.616,238.072,230.669,200.443,199.854,192.583,214.569,white"
"34.599,81.678,161.708,224.773,230.613,177.911,96.073,45.892,9.485,0.0,5.591,0.0,5.521,0.0,0.456,0.0,10.159,3.908,cyan"
"218.751,220.475,211.727,197.954,184.692,164.331,176.172,182.588,199.086,194.165,237.278,222.885,224.87,216.932,192.743,177.581,186.151,198.426,white"
"271.694,277.436,276.528,245.992,235.581,216.677,229.41,242.459,242.628,273.574,296.811,276.174,302.778,269.423,239.127,223.727,232.956,251.05,white"
"28.108,86.581,157.475,237.687,236.309,172.279,98.85,40.138,15.298,1.296,3.025,0.0,0.0,3.515,2.303,0.0,5.245,4.157,cyan"
"5.15,6.97,7.356,12.852,12.038,4.476,2.296,10.778,5.708,3.056,12.064,7.821,5.021,5.698,11.329,2.682,10.249,10.422,black"
"35.191,92.185,172.86,235.944,240.128,186.855,105.12,41.364,11.425,5.159,0.0,2.61,0.0,3.011,4.333,3.715,0.0,0.0,cyan"
"4.774,11.085,10.51,9.995,4.88,3.611,5.923,0.0,13.034,7.977,10.053,5.012,8.546,7.484,13.953,12.966,9.921,4.589,black"
"53.554,148.758,209.283,144.964,47.947,14.654,2.298,5.165,0.0,5.703,4.599,1.814,0.0,0.0,4.307,0.0,3.081,1.048,blue"
"0.0,0.0,0.0,2.502,4.458,21.611,41.233,105.209,183.204,181.06,102.952,34.378,11.117,1.154,0.0,0.0,0.0,0.0,red"
"48.699,107.312,132.478,96.944,45.153,20.06,27.622,51.199,105.54,164.167,125.215,72.901,26.841,6.602,0.0,0.0,8.159,2.694,magenta"
"0.375,0.0,0.0,2.742,9.357,18.556,46.198,109.232,180.113,189.62,99.907,36.952,5.068,0.0,3.287,3.377,0.0,4.109,red"
"57.008,163.031,226.974,163.183,65.617,10.74,5.052,0.0,0.0,0.0,5.24,0.0,0.0,7.215,0.0,0.0,0.736,1.876,blue"
"11.515,12.142,9.019,4.23,12.448,8.554,10.44,11.915,8.42,12.469,14.976,11.427,9.749,10.035,10.627,15.591,12.869,12.559,black"
"7.955,1.782,21.04,79.405,196.493,279.492,231.695,119.837,36.789,0.0,0.0,0.0,0.0,1.192,8.262,1.791,6.628,0.0,green"
"8.333,8.074,4.222,3.189,11.122,7.872,16.354,5.993,12.955,9.497,8.835,6.778,5.809,7.9,14.194,8.294,12.881,13.887,black"
"45.978,107.333,207.879,276.037,266.845,213.202,122.225,45.93,13.498,0.647,5.703,2.259,0.0,0.0,2.53,0.0,0.0,0.0,cyan"
"8.881,10.302,0.425,5.684,4.172,3.765,1.857,11.154,8.718,9.989,13.254,10.165,9.592,6.136,2.863,10.781,0.0,6.009,black"
"2.963,0.0,0.571,4.423,46.569,133.509,235.335,236.917,161.519,31.185,5.321,0.776,0.0,7.549,2.862,5.326,0.0,1.076,yellow"
"38.898,108.908,208.293,294.583,303.94,227.83,131.73,48.914,17.633,0.45,0.0,0.0,2.297,4.792,4.27,0.0,5.427,0.0,cyan"
"206.028,188.609,177.916,173.394,162.355,142.205,162.179,154.943,155.216,186.44,203.178,195.526,192.142,177.677,167.951,152.214,156.151,168.193,white"
"2.525,2.878,0.0,0.0,45.353,146.666,255.499,265.31,165.413,32.394,0.0,0.512,0.0,0.0,3.774,0.0,4.706,0.0,yellow"
"62.375,165.606,232.077,162.148,49.192,17.001,2.168,0.0,0.0,0.0,0.0,0.0,2.003,0.0,0.0,0.0,0.352,3.755,blue"
"213.722,214.64,192.276,193.18,201.831,166.626,170.239,180.026,183.907,192.28,214.051,208.553,225.554,227.131,190.923,160.76,181.496,202.887,white"
"6.158,12.708,3.922,13.996,8.17,13.203,4.528,7.55,9.55,4.836,5.921,15.558,11.576,11.575,12.677,9.339,3.17,9.663,black"
"1.087,0.0,0.079,8.978,41.522,115.54,200.059,209.682,130.488,29.506,0.969,2.309,0.0,0.0,2.58,4.479,0.0,5.106,yellow"
"51.473,131.546,203.911,144.536,48.166,10.053,0.0,0.0,0.0,4.019,1.434,0.0,0.569,3.661,0.0,0.0,0.0,1.348,blue"
"66.3,147.751,186.852,136.486,68.077,20.165,30.963,80.449,147.294,207.005,164.701,101.125,47.511,2.51,1.993,0.0,0.0,0.0,magenta"
"0.0,2.245,18.047,75.827,173.198,249.34,233.335,118.502,30.971,4.29,3.624,5.563,0.0,0.0,0.0,1.345,0.0,4.597,green"
"8.831,2.17,10.764,0.0,13.774,6.842,4.937,9.857,6.489,8.266,10.827,11.535,8.929,11.048,0.0,8.047,6.196,9.241,black"
"62.494,155.654,239.91,151.516,60.531,14.853,0.818,0.0,4.778,0.358,0.0,1.09,0.0,0.0,0.0,2.033,0.0,0.0,blue"
"3.788,4.373,12.813,66.703,174.83,249.569,204.352,106.938,27.377,8.033,4.221,2.924,0.0,1.245,5.245,0.0,0.0,0.0,green"
"42.439,104.199,190.219,256.586,270.307,209.377,114.07,44.255,12.531,1.083,1.326,5.519,7.348,0.0,0.0,1.228,1.585,0.0,cyan"
"81.454,219.111,334.833,236.049,74.084,11.086,3.087,0.216,6.186,0.0,11.714,0.0,0.0,2.582,0.0,0.0,2.324,0.601,blue"
"65.362,190.872,272.3,183.742,59.73,17.401,2.17,0.0,2.214,0.0,0.0,0.0,0.0,4.079,4.383,9.615,0.0,4.174,blue"
"205.615,195.726,193.1,164.712,160.09,163.06,153.116,169.341,159.667,196.939,205.213,206.636,188.761,191.685,166.705,155.856,163.747,185.891,white"
"0.959,0.0,0.0,0.0,5.586,26.852,53.534,159.009,247.812,263.59,130.254,44.223,4.716,0.969,0.826,3.083,0.0,0.0,red"
"222.432,230.524,206.552,204.891,189.417,172.129,184.833,188.665,200.725,200.263,214.762,242.69,230.777,213.621,185.138,171.294,189.991,203.518,white"
"63.356,132.488,175.465,140.941,49.158,20.838,20.361,70.19,128.037,189.337,162.468,88.577,43.424,6.157,1.025,9.483,0.0,5.699,magenta"
"11.735,9.282,5.228,11.327,5.089,9.01,0.0,7.038,10.059,11.267,8.338,17.252,0.0,10.709,9.474,10.924,3.653,7.927,black"
"221.81,197.535,208.316,191.963,158.672,164.242,159.72,173.439,186.739,201.112,206.187,209.389,212.439,214.91,181.999,161.98,169.802,177.444,white"
"0.0,0.0,3.362,15.401,34.988,103.616,176.579,196.207,121.613,33.474,0.0,0.087,0.0,2.969,0.0,3.307,0.0,7.605,yellow"
"82.262,208.721,317.096,220.559,74.381,15.252,2.326,0.0,2.027,2.201,0.0,4.591,0.905,0.0,0.563,3.917,1.208,0.0,blue"
"51.866,90.626,124.843,96.472,55.797,17.404,20.324,50.163,105.154,147.716,123.795,73.179,27.716,6.435,5.259,0.0,2.552,0.0,magenta"
"0.0,0.714,13.954,69.847,159.018,232.294,190.492,109.103,42.488,1.351,0.0,2.587,7.142,0.0,0.0,0.0,4.583,2.74,green"
"37.045,89.991,172.074,247.534,229.653,191.712,97.151,44.135,13.156,0.0,0.0,0.0,0.0,0.0,3.478,0.0,0.941,1.966,cyan"
"7.796,9.868,10.332,9.683,10.524,9.418,9.33,4.692,11.369,11.291,0.483,16.686,8.061,4.127,5.095,7.844,5.993,14.728,black"
"0.0,0.0,16.073,68.812,167.134,231.393,207.485,99.237,35.204,0.0,0.0,0.0,0.054,1.417,1.075,0.0,3.441,3.986,green"
"76.834,215.787,315.297,210.378,74.305,14.866,3.959,5.208,0.369,2.014,0.0,0.0,3.847,0.0,0.0,0.0,0.0,3.879,blue"
"3.495,0.0,0.0,7.407,37.767,129.991,212.053,229.847,145.994,28.326,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,yellow"
"53.27,161.64,244.58,158.653,64.601,13.446,0.0,2.529,0.0,0.0,0.0,2.564,1.781,0.0,0.0,5.104,1.103,0.0,blue"
"2.456,0.0,10.0,55.677,145.872,213.735,172.231,90.554,30.142,3.209,2.434,0.0,0.0,0.887,3.915,0.0,0.0,3.026,green"
"58.342,114.526,149.304,122.914,67.044,20.768,16.313,61.255,113.052,168.756,140.533,84.782,33.383,8.985,0.083,1.845,0.0,0.309,magenta"
"203.563,171.842,167.704,155.427,154.835,149.685,135.994,153.044,147.087,165.521,169.366,178.725,174.261,169.418,153.676,133.976,152.703,159.778,white"
"0.0,0.57,0.0,0.97,4.166,10.838,58.544,135.174,241.743,249.441,124.108,45.088,16.184,1.138,1.251,5.695,0.0,0.0,red"
"60.104,120.164,155.484,117.9,61.726,26.433,28.446,60.809,127.599,199.688,149.329,88.073,47.875,8.897,4.035,2.754,0.801,11.801,magenta"
"62.01,143.292,162.515,134.964,63.451,21.464,34.31,75.352,133.125,197.693,169.709,86.737,36.281,12.743,0.0,6.391,4.946,0.0,magenta"
"94.808,246.213,373.768,258.539,88.749,12.766,6.664,0.739,0.0,0.278,0.108,3.584,4.755,3.711,0.0,4.159,0.0,1.855,blue"
"0.0,0.841,0.617,12.848,38.378,119.893,206.58,203.739,131.104,31.475,0.0,0.656,1.918,1.408,1.311,1.751,0.0,0.0,yellow"
"272.781,252.556,248.431,229.789,220.969,204.459,200.422,203.772,226.012,230.545,255.928,265.131,255.261,241.31,219.076,194.588,216.308,241.608,white"
"0.0,6.671,3.757,4.454,38.675,117.863,207.162,220.811,132.319,22.814,0.766,0.0,4.77,0.0,0.0,4.996,0.0,4.652,yellow"
"6.454,0.0,0.0,0.0,2.385,16.736,55.732,130.972,228.25,224.471,110.1,43.121,14.236,3.582,0.0,0.0,0.0,0.547,red"
"7.919,1.419,29.004,84.803,192.712,277.884,242.941,122.356,32.845,2.209,0.0,2.307,2.551,0.0,1.964,1.58,0.0,3.627,green"
"1.726,0.0,0.0,0.0,2.655,20.564,56.669,155.443,243.708,272.132,125.965,45.516,10.046,5.491,0.0,3.535,0.0,0.0,red"
"9.6,0.133,0.906,6.427,3.793,17.343,57.115,150.075,248.763,247.011,126.275,46.098,13.198,0.0,4.416,1.128,7.347,0.0,red"
"4.261,0.998,1.455,4.619,37.467,100.897,180.974,182.977,111.703,27.811,0.0,0.883,0.0,0.0,1.967,0.284,0.0,4.788,yellow"
"68.062,188.109,258.805,178.141,73.38,11.867,0.0,0.0,7.43,4.704,0.0,0.0,0.0,0.0,0.0,3.301,0.0,0.0,blue"
"6.402,6.416,11.461,2.04,9.64,12.715,0.763,1.67,9.634,4.764,5.185,8.209,9.559,3.237,5.838,1.731,0.0,5.157,black"
"58.56,132.73,167.033,128.707,67.276,18.472,32.291,71.059,128.161,201.846,156.812,98.408,38.954,9.059,3.293,0.0,0.0,2.387,magenta"
"63.232,182.15,260.791,178.038,61.265,13.99,1.192,1.389,0.0,5.138,2.052,1.045,3.944,7.82,8.075,0.0,0.0,0.378,blue"
"254.67,238.36,231.548,230.252,219.949,197.223,200.322,204.172,221.673,235.456,249.782,255.239,255.32,244.369,222.881,206.311,204.855,226.516,white"
"0.0,0.0,2.098,2.32,0.0,12.047,40.827,98.628,163.305,167.758,80.074,29.041,6.685,1.537,0.0,0.0,0.466,4.434,red"
"38.16,87.045,184.452,233.499,252.983,180.545,105.819,48.797,12.738,1.267,0.0,2.628,0.0,0.0,0.0,0.0,0.0,0.0,cyan"
"1.811,0.0,0.0,11.005,4.558,15.302,55.472,132.907,211.338,234.886,101.128,42.622,14.204,6.546,2.282,2.4,0.0,0.0,red"
"33.848,94.25,177.208,236.054,256.95,186.99,106.676,47.098,14.98,2.438,2.29,1.612,5.552,7.234,0.0,2.08,2.551,0.0,cyan"
