"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"126.618,147.45,154.701,140.622,158.128,165.682,156.464,156.3,147.422,155.212,148.089,128.988,138.11,137.654,135.598,131.916,134.148,144.834,cotton"
"188.386,192.16,201.371,205.275,193.719,197.07,200.638,202.555,205.321,212.475,196.348,193.751,200.86,195.129,193.654,162.267,182.735,182.012,paper"
"214.077,219.781,221.321,226.519,237.421,226.48,257.342,240.445,239.494,239.378,238.599,241.729,232.198,245.171,216.158,219.238,222.903,209.637,paper"
"54.831,69.802,78.206,96.267,121.777,145.339,151.111,177.411,163.125,125.134,117.352,104.58,100.165,88.979,66.587,69.319,49.923,51.189,fruit"
"1.921,3.802,5.819,1.394,7.21,12.052,5.801,6.18,3.033,8.196,7.104,16.143,20.341,25.32,24.158,34.022,35.021,28.61,glass"
"200.067,215.568,202.197,217.121,224.588,217.874,233.579,230.046,217.442,224.209,213.996,230.226,210.048,224.426,215.914,208.897,207.268,222.115,paper"
"5.075,5.921,8.832,7.821,7.708,6.01,11.572,10.328,10.217,16.997,15.056,10.346,16.676,15.221,13.802,11.331,6.624,6.459,rubber"
"169.024,169.662,176.977,182.69,173.588,182.118,180.712,177.99,184.927,182.488,187.984,177.713,190.412,184.444,168.855,162.136,175.411,171.513,paper"
"4.383,12.826,7.439,1.829,11.677,7.814,7.97,8.681,0.258,8.164,9.738,18.298,20.352,17.183,35.708,35.826,31.824,36.059,glass"
"98.324,117.337,124.867,155.754,146.917,168.375,165.611,159.323,167.277,144.762,143.761,134.361,137.281,125.07,128.541,117.801,109.696,107.799,wood"
"83.674,92.961,94.12,109.006,116.783,116.447,127.329,136.865,122.765,119.538,114.762,108.583,113.035,105.098,92.865,92.774,84.425,82.397,wood"
"40.243,57.296,73.928,83.431,96.907,104.528,121.041,116.348,117.457,127.533,101.924,95.735,103.709,86.4,69.508,62.837,48.895,47.615,skin"
"171.316,180.146,178.771,198.136,185.503,191.008,204.44,198.285,182.637,192.579,204.001,192.936,203.475,197.424,183.696,189.57,183.757,176.726,paper"
"163.656,178.872,173.091,183.911,180.402,183.307,177.816,199.765,191.073,201.478,185.928,184.022,192.116,185.043,184.437,185.266,189.172,183.796,paper"
"84.089,103.808,109.161,129.385,135.119,137.415,156.926,138.508,141.607,138.57,131.031,124.379,116.686,127.105,104.137,106.872,103.11,78.385,wood"
"59.323,70.408,92.873,118.035,129.738,134.594,150.934,165.637,156.134,147.534,139.516,128.657,114.916,115.195,94.412,75.388,75.904,80.52,skin"
"84.346,108.178,120.227,115.5,136.788,144.621,135.565,154.687,143.739,140.756,123.97,121.662,126.347,113.725,101.101,98.63,90.681,84.063,wood"
"60.272,57.28,82.605,93.907,121.371,118.852,123.708,131.561,131.377,131.467,115.618,113.173,99.988,96.353,87.25,62.822,71.738,57.907,skin"
"4.572,7.647,6.817,6.726,9.658,8.884,3.347,6.563,8.865,17.856,15.225,15.243,14.579,10.512,7.455,12.347,12.233,8.081,rubber"
"15.377,32.025,63.671,12.761,16.709,21.783,23.082,19.972,134.02,24.655,15.478,13.606,21.098,20.833,16.703,133.013,19.457,19.522,metal"
"2.76,5.903,8.487,4.544,5.52,9.507,8.651,11.025,6.266,9.155,12.898,13.67,12.324,12.708,12.353,5.524,9.019,8.913,rubber"
"56.765,56.97,75.35,108.878,126.323,140.282,151.458,141.588,143.632,129.205,122.617,110.662,104.168,81.437,68.302,57.694,52.619,50.34,fruit"
"49.459,57.919,63.641,81.502,113.611,120.94,127.219,115.434,109.733,111.305,103.778,90.669,101.888,75.837,53.164,45.716,41.525,42.575,fruit"
"208.872,196.994,189.032,203.983,208.867,198.706,202.873,203.655,213.485,215.954,200.563,205.378,199.089,190.127,204.356,196.731,189.28,190.188,paper"
"3.683,1.976,9.099,7.92,6.413,5.395,9.99,11.479,2.235,8.75,8.561,7.396,17.742,18.061,22.806,28.03,29.585,27.312,glass"
"60.87,62.498,69.443,107.833,113.795,123.296,127.601,130.724,127.328,126.004,122.946,110.43,108.412,91.642,72.024,70.444,64.663,64.686,skin"
"19.815,40.374,68.64,9.149,17.721,14.378,18.002,22.102,141.922,19.334,15.728,19.936,16.155,26.458,18.968,131.062,16.128,19.493,metal"
"18.913,34.505,63.506,19.369,18.286,20.237,18.249,19.246,122.401,21.431,24.122,19.936,18.941,15.778,17.322,114.502,14.416,15.843,metal"
"16.712,36.625,74.872,22.453,19.662,24.09,18.549,16.414,139.892,19.763,19.246,24.546,22.206,14.491,24.839,128.606,27.981,18.401,metal"
"4.376,5.534,8.256,5.952,8.9,9.242,11.556,11.46,10.114,10.667,14.892,19.306,13.895,12.878,11.599,8.443,6.525,2.971,rubber"
"89.984,102.56,117.926,118.332,138.461,145.11,131.453,137.685,146.67,146.236,133.168,127.102,118.524,114.208,117.182,108.065,103.509,94.709,wood"
"1.452,6.327,5.659,9.38,7.789,10.126,4.128,7.495,4.922,3.415,10.986,19.61,14.212,24.355,35.168,42.651,34.191,33.372,glass"
"0.313,7.721,6.858,6.441,7.216,3.063,9.505,16.865,16.743,16.167,13.41,19.604,21.922,20.233,12.444,9.838,14.955,5.037,rubber"
"24.214,42.534,73.775,16.461,22.591,26.219,11.882,25.7,131.336,17.634,14.33,21.289,26.334,18.088,23.302,146.286,13.662,19.406,metal"
"70.754,70.812,82.126,105.37,142.999,157.134,160.403,162.555,162.587,139.053,127.653,125.162,102.922,95.893,80.497,63.298,57.57,51.341,fruit"
"0.0,5.065,5.355,11.317,6.259,9.167,10.62,10.612,15.995,9.114,19.876,16.237,20.221,8.156,7.255,10.506,10.62,6.706,rubber"
"3.935,0.0,8.571,8.112,12.281,4.034,4.265,0.0,2.809,11.167,9.518,9.301,16.031,18.785,18.025,22.621,31.955,31.841,glass"
"55.533,50.94,63.298,88.994,112.719,127.195,127.39,131.116,125.069,106.064,104.129,96.467,86.783,81.362,65.35,48.607,40.814,43.21,fruit"
"17.934,25.47,63.501,12.79,11.031,19.802,16.78,21.825,117.965,16.637,11.133,14.864,9.888,21.208,12.335,114.978,16.108,18.718,metal"
"131.218,147.366,149.821,137.814,150.664,158.563,167.779,163.447,153.905,151.203,139.751,136.553,125.871,117.421,129.237,131.294,161.998,149.294,cotton"
"2.938,8.805,7.285,6.457,6.603,10.574,6.14,10.444,6.265,15.652,17.336,13.18,12.146,17.247,10.719,12.182,8.613,6.184,rubber"
"2.383,7.631,6.263,5.16,9.728,7.631,8.679,10.925,9.02,15.229,10.338,16.621,9.796,12.677,10.251,12.327,7.959,8.469,water"
"117.475,122.512,139.33,161.043,158.653,165.23,183.937,172.211,172.144,161.652,161.095,154.977,150.668,153.726,135.039,123.58,107.819,119.752,wood"
"60.915,67.084,73.286,92.858,122.38,141.025,143.965,153.1,161.736,133.541,133.138,110.686,96.878,88.18,71.851,50.449,51.088,58.863,fruit"
"47.799,46.724,59.36,73.918,80.936,99.252,95.241,106.547,100.055,93.697,90.805,85.204,76.357,73.985,53.943,44.884,37.891,36.971,skin"
"53.753,64.184,91.094,112.082,122.573,131.731,140.915,146.87,133.499,133.215,135.911,130.772,118.366,103.91,88.239,64.946,59.468,59.821,skin"
"124.508,150.113,139.718,142.733,141.397,126.033,146.951,144.594,155.966,146.486,135.55,138.132,151.119,153.414,138.06,143.326,130.662,129.246,paper"
"7.928,10.87,4.881,9.905,6.231,7.049,5.292,1.14,6.761,8.998,8.475,18.081,15.932,21.702,31.826,30.07,36.025,30.395,glass"
"98.349,123.499,123.483,147.218,154.678,160.32,162.664,167.196,163.412,160.627,140.256,148.168,142.387,135.44,123.864,115.045,113.509,102.134,wood"
"54.556,63.381,72.807,85.094,116.895,136.392,133.109,144.218,133.284,121.821,119.61,105.052,99.187,74.305,73.833,56.579,46.631,49.62,fruit"
"1.11,3.814,6.779,11.564,4.151,6.776,5.458,6.808,4.594,2.785,8.343,19.692,19.797,23.994,30.456,33.836,35.343,36.329,glass"
"7.422,1.98,9.119,6.042,6.962,3.342,0.701,5.903,3.165,10.032,8.117,13.081,19.541,14.523,24.819,31.362,32.69,32.899,glass"
"170.191,174.827,171.789,180.078,195.801,191.633,178.138,179.859,182.963,172.337,175.367,152.542,158.809,158.302,170.701,159.415,174.854,183.483,cotton"
"9.689,9.628,6.397,7.677,9.393,8.163,6.132,14.171,9.196,10.506,12.7,12.512,13.414,12.983,14.974,10.78,5.519,4.352,rubber"
"56.328,58.359,72.114,100.666,104.185,136.729,151.871,140.562,142.513,126.886,119.145,112.528,100.656,83.286,56.239,57.764,53.364,55.411,fruit"
"83.026,83.661,94.941,114.932,121.255,123.651,120.083,132.976,130.427,122.998,117.816,110.58,107.104,99.086,93.961,92.494,87.823,82.311,wood"
"18.025,38.961,68.691,20.678,15.737,26.433,18.647,25.358,124.302,16.915,21.695,18.024,14.381,12.243,21.833,131.032,19.635,16.126,metal"
"2.638,4.754,7.077,6.106,6.185,6.614,1.383,7.373,2.537,5.062,8.641,8.443,16.191,16.71,27.388,24.753,28.423,22.409,glass"
"153.512,157.131,167.983,166.152,167.72,168.059,182.084,166.866,177.297,159.363,155.166,153.583,138.499,146.697,137.64,148.138,157.531,182.397,cotton"
"4.002,6.583,10.313,10.142,9.888,5.952,9.589,7.42,8.565,8.095,12.712,12.257,18.924,18.15,28.096,30.614,46.366,33.33,glass"
"61.93,51.755,70.763,88.156,89.89,98.146,108.113,105.428,108.263,109.285,109.521,95.94,94.231,85.462,63.465,59.325,43.776,49.189,skin"
"53.416,56.816,69.338,98.719,117.406,140.123,146.168,137.183,125.672,122.122,111.427,107.16,89.419,87.383,60.901,40.342,48.473,50.68,fruit"
"9.223,20.282,43.846,20.223,6.727,10.353,8.105,13.226,93.094,11.323,20.78,8.889,12.682,14.476,9.272,99.031,12.735,15.344,metal"
"143.139,142.341,146.416,137.307,154.599,149.089,152.507,149.355,154.303,150.604,145.674,137.319,129.024,125.915,134.591,136.458,135.306,154.776,cotton"
"85.738,96.611,113.469,126.884,139.465,153.073,145.446,145.868,144.36,158.261,121.212,127.621,123.473,117.665,112.542,107.695,104.162,85.67,wood"
"25.33,44.809,90.908,21.95,26.957,32.77,21.413,20.501,148.523,18.326,28.062,24.233,23.469,25.225,25.612,154.837,26.698,24.81,metal"
"4.499,6.586,1.301,7.083,6.99,2.18,6.576,5.344,7.937,7.174,8.284,15.28,9.008,19.883,21.294,27.37,33.563,25.351,glass"
"1.996,1.373,3.859,5.092,8.78,7.626,7.951,6.347,8.83,9.727,14.499,13.223,17.011,26.427,29.735,31.848,24.878,22.341,glass"
"91.185,99.183,109.038,123.845,137.166,135.024,147.912,144.914,151.222,141.363,137.915,113.814,118.28,111.116,110.932,97.929,93.922,82.676,wood"
"173.737,181.582,183.317,179.099,189.859,187.122,191.809,181.892,185.803,187.411,169.861,153.623,149.814,152.073,156.588,155.465,166.202,195.264,cotton"
"126.964,129.15,135.232,140.596,142.959,144.358,136.779,146.795,129.724,134.036,137.326,130.408,124.267,132.661,128.942,133.994,117.223,135.969,cotton"
"105.099,133.747,135.919,152.774,153.776,168.993,169.787,181.361,180.197,174.661,148.526,169.94,151.26,135.62,136.166,126.393,122.08,108.078,wood"
"6.681,5.854,6.255,10.139,8.151,9.407,11.242,17.33,12.424,17.266,14.081,18.038,18.759,18.162,12.884,9.271,7.453,11.257,rubber"
"53.073,55.44,70.795,84.374,107.389,130.85,139.327,141.726,132.862,110.573,115.302,98.357,89.474,78.026,66.95,51.256,42.65,38.745,fruit"
"34.444,38.336,54.243,60.525,69.629,74.892,91.024,73.664,73.844,78.348,79.81,59.841,56.639,57.683,59.108,39.934,32.504,39.299,skin"
"165.264,179.665,171.616,175.729,190.493,184.193,183.705,179.006,174.03,168.267,167.238,152.851,162.002,154.764,171.351,176.901,172.143,181.458,cotton"
"7.0,6.909,5.76,7.106,4.649,9.35,6.031,6.96,10.14,13.217,14.997,14.026,12.073,8.235,15.299,14.231,7.152,10.16,water"
"4.504,7.835,2.921,10.477,9.171,1.915,8.036,4.406,0.699,6.825,11.162,12.689,15.308,17.814,32.637,25.859,32.672,28.161,glass"
"1.184,4.053,4.842,7.083,4.755,10.753,8.786,14.052,13.482,12.399,18.513,19.945,16.285,14.286,10.091,14.172,11.564,5.533,rubber"
"6.791,3.858,8.886,1.29,8.869,7.462,7.516,9.586,17.12,7.955,10.289,9.104,12.751,12.288,12.315,8.354,9.462,4.406,rubber"
"5.934,3.096,11.772,6.121,7.499,9.338,6.537,14.501,9.921,9.237,13.985,10.447,19.245,12.87,3.534,10.599,9.461,5.752,rubber"
"2.602,8.493,3.767,2.587,7.957,8.09,6.632,6.459,2.452,6.702,8.659,16.234,18.102,20.145,33.228,29.643,32.159,31.266,glass"
"44.394,59.694,70.091,82.605,96.341,113.584,127.908,122.133,111.113,104.8,97.112,88.991,90.419,70.124,66.472,44.705,41.876,39.994,fruit"
"53.862,63.028,73.864,115.689,133.364,148.984,158.637,157.087,149.513,140.707,117.644,111.456,101.185,91.457,69.875,61.559,57.091,35.902,fruit"
"4.374,8.428,2.685,9.553,7.188,7.496,8.752,3.353,14.314,11.359,7.87,9.263,15.587,21.475,29.555,28.655,33.214,22.748,glass"
"40.915,57.771,59.645,76.138,88.993,112.151,123.253,119.527,114.76,111.886,85.919,94.473,92.469,74.999,55.729,43.556,53.06,46.066,fruit"
"3.774,3.244,9.405,8.209,7.032,4.853,8.904,11.314,15.393,10.047,13.819,16.283,9.42,16.189,12.989,10.312,7.73,7.049,water"
"8.172,5.855,6.281,9.241,11.264,7.787,5.489,7.005,9.476,10.281,9.08,18.723,15.125,12.061,12.324,4.272,11.329,1.443,rubber"
"7.043,8.765,8.789,12.442,7.625,9.205,9.988,13.473,15.161,14.097,17.693,15.363,14.548,17.995,15.45,11.057,13.565,9.601,water"
"18.512,32.766,63.239,18.743,14.961,9.98,18.355,15.791,109.781,13.738,17.506,15.638,14.459,10.594,19.27,111.417,15.95,5.542,metal"
"42.939,12.973,23.836,27.063,47.333,33.319,57.184,48.535,62.106,70.492,91.247,57.865,82.758,77.057,109.247,89.274,106.838,92.783,plastic"
"85.758,96.053,105.793,121.726,117.882,134.065,131.132,138.978,128.612,123.36,122.65,112.775,110.055,113.748,100.502,92.404,85.87,89.42,wood"
"0.0,3.526,2.164,0.834,8.476,5.687,7.328,0.0,7.345,11.8,11.988,10.473,9.625,16.696,22.347,22.209,21.75,29.986,glass"
"148.981,133.068,135.654,140.993,134.246,128.534,143.537,147.36,148.54,148.717,146.648,141.727,154.87,150.621,131.042,143.361,139.136,142.017,paper"
"4.645,5.889,6.91,3.821,8.656,7.701,9.118,10.286,15.243,7.525,8.572,15.5,13.039,12.045,10.012,9.584,7.643,3.942,water"
"37.541,21.615,17.265,25.174,49.031,25.683,67.109,44.886,71.82,71.116,93.652,58.188,88.016,86.134,114.517,103.336,99.174,92.048,plastic"
"3.734,9.103,6.068,5.051,1.56,5.718,7.909,7.202,4.188,6.763,8.607,8.016,7.764,3.296,6.674,8.448,8.64,6.226,water"
"169.484,182.788,187.798,184.492,187.669,173.33,175.938,181.767,194.234,187.941,192.044,184.287,194.785,179.425,171.958,174.039,175.716,177.128,paper"
"5.5,5.576,7.854,9.719,13.483,7.972,3.683,3.887,4.394,7.912,18.121,14.275,22.522,23.06,26.098,30.691,30.802,31.238,glass"
"64.019,61.091,78.301,100.997,129.209,147.739,154.531,156.898,144.77,128.474,115.137,115.083,91.401,87.344,59.993,46.137,57.432,43.279,fruit"
"56.601,67.028,76.192,96.026,126.331,137.072,131.086,150.387,145.555,124.449,108.232,107.789,98.608,79.349,68.828,61.124,61.697,50.205,fruit"
"52.823,54.747,63.912,83.215,98.934,108.776,120.704,123.894,123.181,106.848,104.664,94.767,81.786,63.212,60.945,41.269,43.586,43.924,fruit"
"2.125,5.382,6.362,9.696,9.535,8.839,10.31,9.493,12.476,12.833,15.076,13.948,10.741,17.396,14.968,9.696,7.868,3.535,rubber"
"27.032,43.965,82.74,16.343,22.836,20.748,20.996,23.63,148.01,14.912,25.15,18.349,20.428,25.338,28.807,137.708,21.141,22.326,metal"
"51.269,25.677,29.828,30.641,62.779,29.166,78.224,59.487,85.03,87.483,109.291,82.443,92.879,112.8,147.62,111.948,120.787,117.95,plastic"
"6.324,9.346,5.491,7.648,3.397,5.898,9.221,6.072,8.165,5.294,14.697,13.595,11.033,11.906,11.356,12.618,6.816,9.408,water"
"80.091,83.448,98.942,117.502,120.247,126.435,124.482,123.504,122.409,131.315,126.189,109.244,104.909,95.704,92.212,85.341,88.962,84.038,wood"
"26.663,43.004,76.685,12.294,20.92,17.482,17.897,15.217,162.983,15.846,14.493,27.896,20.686,19.885,21.427,145.868,21.871,16.061,metal"
"2.745,3.765,4.424,8.075,4.066,8.068,9.394,10.019,9.104,5.012,7.551,7.916,10.766,11.919,7.642,8.855,9.956,5.158,water"
"0.0,2.595,10.011,4.623,11.746,7.579,8.12,6.281,3.267,8.191,8.516,13.32,17.563,26.597,27.69,35.398,35.079,28.686,glass"
"50.252,44.41,77.288,86.485,103.817,112.957,117.741,121.862,121.929,114.151,112.074,105.289,95.503,85.344,66.071,61.301,53.942,47.14,skin"
"4.688,5.237,6.311,8.903,4.511,7.229,3.34,5.923,8.332,9.682,7.111,8.194,13.66,12.805,9.739,2.618,13.004,6.277,water"
"57.097,74.587,83.342,108.647,139.749,150.03,151.818,161.796,158.859,149.171,121.541,122.36,99.161,91.964,66.772,66.546,52.424,56.645,fruit"
"98.606,108.622,119.615,122.576,145.314,152.116,153.976,161.17,147.61,148.399,139.611,130.459,129.586,116.913,125.017,110.53,96.546,100.557,wood"
"148.024,154.742,155.462,163.421,169.142,157.251,161.866,161.059,165.258,145.315,147.801,141.094,137.334,142.069,135.612,142.888,148.445,159.377,cotton"
"25.431,36.436,74.115,20.049,20.165,15.052,24.232,21.459,149.646,19.036,23.254,19.381,26.335,23.302,15.391,142.02,22.799,17.523,metal"
"106.274,110.951,114.339,119.565,134.002,121.253,132.885,124.785,128.462,118.576,117.537,101.35,110.531,96.206,114.397,114.721,106.599,126.725,cotton"
"17.083,40.141,78.372,20.014,19.081,21.322,19.171,16.352,143.207,16.869,18.372,15.729,22.491,20.289,20.627,142.925,22.682,17.224,metal"
"49.966,54.397,66.585,90.661,113.028,133.571,143.934,127.115,140.18,123.504,106.518,96.56,87.606,74.198,64.224,53.596,45.974,45.069,fruit"
"99.544,85.666,116.259,114.372,126.677,140.474,138.889,147.059,137.063,127.362,133.769,125.329,120.827,118.047,104.71,95.935,95.069,93.42,wood"
"37.13,15.204,23.796,15.98,41.617,23.396,62.69,51.289,62.58,79.858,89.354,51.146,81.381,77.022,110.182,89.443,93.99,93.898,plastic"
"21.461,50.439,70.448,23.314,26.302,23.427,22.347,23.995,151.244,24.047,16.655,21.653,20.928,25.216,21.525,147.465,20.674,22.342,metal"
"0.0,4.989,8.668,11.151,2.944,4.862,10.561,11.458,4.528,6.739,9.686,11.9,15.049,22.719,18.14,23.442,29.893,24.709,glass"
"9.612,9.238,3.987,13.522,7.653,11.85,13.323,18.691,16.623,18.761,18.708,14.77,11.51,17.923,13.025,15.036,11.693,9.4,rubber"
"2.225,1.357,2.679,5.565,11.371,9.831,6.303,0.0,6.821,8.079,6.748,14.067,11.756,21.622,27.293,26.05,27.46,29.956,glass"
"13.681,40.579,66.536,16.669,22.918,21.105,22.744,25.983,130.343,26.597,19.61,24.052,18.558,21.434,17.489,136.014,22.251,16.676,metal"
"6.03,3.171,8.453,9.078,9.063,10.874,5.989,10.663,14.542,14.133,17.055,13.649,12.536,7.659,10.277,9.314,8.993,7.132,water"
"20.126,31.903,68.805,19.231,21.206,7.472,18.004,15.417,141.803,20.593,19.388,16.763,19.782,15.284,18.026,130.215,28.067,23.551,metal"
"0.0,5.134,0.515,3.381,10.329,6.367,12.847,7.803,8.493,4.317,8.648,11.338,13.058,22.898,30.006,33.28,31.012,32.465,glass"
"50.138,14.833,25.947,27.555,58.725,29.296,70.392,61.691,81.284,77.829,110.603,69.368,101.917,100.33,123.801,105.122,120.505,114.437,plastic"
"42.75,44.685,67.348,89.753,113.915,124.438,135.27,125.169,129.048,116.618,107.252,96.448,95.193,89.546,55.668,37.783,44.904,47.26,fruit"
"18.989,38.689,76.071,17.192,22.648,14.638,18.452,24.417,140.832,19.063,13.133,21.992,17.546,18.147,15.793,147.645,15.242,27.072,metal"
"8.995,9.336,6.005,5.683,2.531,8.739,11.487,7.105,9.29,11.379,15.227,12.591,12.175,12.883,7.758,6.381,6.787,10.18,water"
"62.389,64.562,86.932,103.336,121.707,126.65,129.549,129.255,142.315,129.226,121.244,119.212,108.523,102.582,78.17,86.533,72.556,61.551,skin"
"4.894,10.324,4.027,4.603,6.457,6.185,11.464,5.912,8.585,7.252,10.441,15.875,15.304,12.113,12.252,10.785,7.487,11.539,water"
"45.797,23.868,20.403,31.714,50.825,23.95,79.753,57.187,69.213,72.177,93.917,62.184,92.991,97.211,119.538,99.732,108.28,99.007,plastic"
"37.83,19.408,29.035,22.619,53.515,28.009,80.989,54.529,85.527,74.481,96.375,74.447,107.565,96.544,128.962,100.476,108.004,101.888,plastic"
"28.008,37.644,84.35,24.677,26.318,24.079,19.772,29.592,147.934,19.643,23.891,24.602,21.813,22.583,21.554,147.285,18.848,16.033,metal"
"43.939,58.328,64.341,89.529,108.337,116.322,136.962,123.905,127.237,110.886,99.724,93.226,84.508,76.9,53.487,50.341,40.866,48.298,fruit"
"106.608,110.542,118.092,135.123,154.352,153.214,169.18,145.322,148.279,157.037,152.371,146.644,131.786,119.083,116.794,107.117,92.75,96.409,wood"
"195.149,190.76,194.551,195.899,189.846,191.751,203.53,220.656,212.988,216.507,205.406,211.914,218.524,187.051,184.661,192.17,184.305,192.93,paper"
"41.377,19.314,24.992,29.786,51.593,22.857,76.513,43.086,72.859,65.491,102.457,64.34,88.432,98.451,122.749,103.804,113.521,106.27,plastic"
"43.667,64.431,70.185,84.796,97.221,113.897,108.449,140.589,116.62,114.002,99.396,84.793,83.927,68.297,61.005,49.892,41.731,36.988,fruit"
"103.105,115.806,123.852,136.195,141.751,155.709,154.076,159.931,156.11,142.15,124.866,131.61,119.326,128.814,124.976,109.948,102.772,102.226,wood"
"53.162,59.135,71.357,88.32,115.13,131.33,121.864,127.093,126.271,135.692,117.865,110.174,108.765,92.127,75.792,69.76,64.449,57.911,skin"
"22.26,41.336,67.393,16.666,15.683,21.813,14.845,18.425,115.77,18.176,16.185,16.754,23.342,18.684,18.529,114.76,11.584,20.657,metal"
"154.002,141.424,164.429,173.787,165.747,168.438,170.728,166.848,155.704,156.798,139.312,146.071,133.95,141.077,147.51,150.721,163.614,155.566,cotton"
"93.089,105.415,122.068,131.536,144.429,148.743,157.528,159.944,161.725,147.189,149.614,140.898,139.684,122.722,118.857,106.831,94.346,95.462,wood"
"49.157,45.332,73.635,85.211,95.025,109.763,112.945,112.062,102.221,112.014,97.436,96.223,83.652,85.126,74.344,59.062,54.485,49.157,skin"
"4.587,2.047,3.967,8.059,8.994,6.653,6.019,2.491,0.0,8.776,12.392,10.676,13.779,17.134,24.379,33.891,26.491,31.758,glass"
"133.831,135.973,146.613,149.497,145.784,152.494,137.094,142.724,151.436,139.238,134.914,134.906,127.341,125.09,118.576,134.876,146.022,138.564,cotton"
"5.534,3.217,5.626,4.165,4.876,2.434,7.633,13.516,9.187,11.809,12.725,11.406,11.289,8.285,11.483,9.763,6.43,9.786,water"
"51.703,48.776,58.317,75.29,89.032,100.927,98.029,99.785,114.841,100.48,92.577,105.942,89.064,79.414,63.217,59.185,49.652,47.207,skin"
"182.586,171.628,186.766,198.121,207.394,191.01,215.362,201.711,201.162,203.327,206.622,203.501,193.005,204.258,191.297,182.093,196.351,185.467,paper"
"43.518,23.577,17.067,23.831,48.099,17.637,58.938,40.6,55.423,57.828,78.63,61.406,83.902,75.277,95.33,95.319,89.897,81.331,plastic"
"45.588,54.578,57.181,76.335,95.444,100.401,109.463,108.506,114.691,105.855,101.666,96.677,79.956,88.431,58.61,52.062,50.939,55.997,skin"
"3.749,2.928,6.477,8.221,5.337,7.038,6.622,7.093,1.185,6.951,9.911,14.087,20.781,29.576,31.424,31.144,33.052,35.353,glass"
"193.584,169.601,185.495,179.219,184.324,195.933,192.644,190.385,199.564,196.654,190.916,193.443,189.988,161.483,176.045,171.307,180.284,165.629,paper"
"6.192,11.827,6.376,3.725,6.665,11.029,11.1,12.029,6.911,8.53,14.893,16.526,11.994,18.487,14.724,9.069,16.892,5.833,rubber"
"5.401,1.832,3.365,7.315,11.393,5.311,13.034,8.127,3.654,13.199,9.516,11.687,6.528,9.527,6.979,5.351,8.416,8.394,water"
"51.989,43.32,73.963,87.922,98.542,133.138,135.306,132.198,125.432,122.102,100.641,97.769,96.61,84.397,65.983,47.027,49.362,42.291,fruit"
"4.506,2.673,8.444,9.329,10.508,9.302,7.087,9.627,14.714,11.152,15.004,12.647,13.882,11.364,12.365,6.539,6.847,10.016,rubber"
"50.064,19.97,33.388,30.124,52.344,23.808,70.44,55.471,74.238,78.375,99.983,76.436,91.928,92.838,116.81,100.494,100.881,104.156,plastic"
"49.232,68.002,84.851,103.964,123.726,142.675,159.488,161.173,136.556,127.812,118.039,112.5,98.453,88.796,74.04,51.144,61.419,44.447,fruit"
"41.514,25.778,34.914,26.549,56.904,21.94,81.699,57.948,75.044,85.635,111.668,66.654,107.05,96.794,131.822,109.846,127.591,114.367,plastic"
"153.849,172.772,156.438,160.335,170.196,177.047,157.468,176.347,182.605,183.85,172.921,162.469,172.215,182.177,157.947,151.187,156.948,149.717,paper"
"53.142,21.187,31.763,25.505,60.955,25.601,80.568,56.306,82.117,80.229,114.532,73.624,101.1,108.463,134.913,120.558,135.63,115.226,plastic"
"51.276,53.067,84.813,96.475,106.915,128.682,124.077,133.363,120.938,122.88,117.623,108.136,109.976,89.213,73.548,67.056,57.537,51.444,skin"
"166.136,157.552,188.287,174.891,187.639,191.88,189.585,175.802,187.304,166.52,163.295,171.339,154.433,151.664,160.157,173.595,180.345,169.67,cotton"
"172.632,161.681,168.706,161.609,169.876,162.727,180.287,193.216,162.511,188.167,179.586,167.185,183.104,159.526,176.215,165.493,170.416,171.326,paper"
"19.214,34.82,72.87,13.366,19.937,17.094,17.185,25.913,121.288,21.302,20.058,30.772,15.069,15.744,21.078,131.702,16.568,22.005,metal"
"88.116,98.088,117.729,118.515,120.934,127.884,133.315,136.602,127.343,121.27,128.655,116.859,117.697,102.472,107.037,85.408,81.736,89.72,wood"
"17.267,36.617,75.904,13.416,14.934,16.623,13.947,22.347,119.564,17.982,19.909,16.324,14.178,16.779,13.283,122.614,21.664,12.905,metal"
"40.33,21.39,24.714,24.371,51.808,19.196,68.672,57.076,68.349,71.454,97.622,64.543,86.499,86.441,106.004,97.06,100.196,96.984,plastic"
"53.263,65.53,83.416,111.172,138.198,158.921,165.098,175.595,168.889,132.529,130.934,112.741,112.9,103.127,68.689,69.057,52.041,42.855,fruit"
"129.187,140.224,134.159,147.384,150.398,152.903,152.785,147.055,130.593,135.505,138.451,126.428,135.13,134.01,118.3,143.858,137.941,139.321,cotton"
"14.508,38.819,72.878,18.739,21.495,15.595,24.537,21.012,123.594,23.196,15.605,11.059,13.625,23.69,17.769,124.569,21.655,19.414,metal"
"27.161,38.968,72.363,22.027,14.835,23.658,18.269,28.071,137.613,24.703,10.098,15.469,18.732,12.215,21.496,137.509,15.41,19.833,metal"
"18.464,35.589,73.907,25.265,18.473,23.602,17.59,25.056,134.938,26.783,16.041,20.468,26.159,15.889,27.577,152.175,22.516,21.103,metal"
